0.000000	0.000000
2.000000	0.000000
0.000000	1.000000
2.000000	1.000000
0.000000	0.200000
2.000000	0.200000
0.750000	0.200000
1.250000	0.200000
0.750000	0.230000
1.250000	0.230000
0.100000	0.000000
0.200000	0.000000
0.300000	0.000000
0.400000	0.000000
0.500000	0.000000
0.600000	0.000000
0.700000	0.000000
0.800000	0.000000
0.900000	0.000000
1.000000	0.000000
1.100000	0.000000
1.200000	0.000000
1.300000	0.000000
1.400000	0.000000
1.500000	0.000000
1.600000	0.000000
1.700000	0.000000
1.800000	0.000000
1.900000	0.000000
0.000000	0.100000
2.000000	0.100000
0.000000	0.900000
0.000000	0.800000
0.000000	0.700000
0.000000	0.600000
0.000000	0.500000
0.000000	0.400000
0.000000	0.300000
0.805556	0.230000
0.861111	0.230000
0.916667	0.230000
0.972222	0.230000
1.027778	0.230000
1.083333	0.230000
1.138889	0.230000
1.194444	0.230000
2.000000	0.300000
2.000000	0.400000
2.000000	0.500000
2.000000	0.600000
2.000000	0.700000
2.000000	0.800000
2.000000	0.900000
1.900000	1.000000
1.800000	1.000000
1.700000	1.000000
1.600000	1.000000
1.500000	1.000000
1.400000	1.000000
1.300000	1.000000
1.200000	1.000000
1.100000	1.000000
1.000000	1.000000
0.900000	1.000000
0.800000	1.000000
0.700000	1.000000
0.600000	1.000000
0.500000	1.000000
0.400000	1.000000
0.300000	1.000000
0.200000	1.000000
0.100000	1.000000
0.805556	0.200000
0.861111	0.200000
0.916667	0.200000
0.972222	0.200000
1.027778	0.200000
1.083333	0.200000
1.138889	0.200000
1.194444	0.200000
1.222222	0.267047
1.062138	0.275690
0.778587	0.268003
1.902122	0.546097
0.083070	0.545117
0.545611	0.913570
1.444757	0.916377
0.858398	0.916659
1.160506	0.908903
0.721546	0.216326
1.276285	0.209560
0.455081	0.087270
1.551959	0.076471
0.890457	0.284166
1.648537	0.905576
0.356639	0.917480
1.919728	0.351561
0.080112	0.353807
0.735766	0.272053
0.758291	0.308717
0.711076	0.309894
0.735577	0.349529
0.685731	0.348498
0.710479	0.395539
0.651851	0.392960
0.682300	0.445011
0.741513	0.444047
0.623415	0.444379
0.712594	0.498178
0.777246	0.496338
0.654903	0.297421
0.745006	0.554178
0.811369	0.552668
0.844026	0.493448
0.878658	0.550462
0.910043	0.490528
0.946502	0.548148
1.278036	0.248423
1.312390	0.228707
1.311522	0.272054
1.353653	0.248616
1.353362	0.299847
1.400123	0.272841
1.400951	0.330256
1.348077	0.357026
1.399891	0.391722
1.339455	0.421323
1.397816	0.458571
1.337321	0.489050
1.453941	0.362956
1.277411	0.450723
1.274902	0.520000
1.395526	0.528597
1.458987	0.495368
1.456524	0.567985
1.523603	0.533162
1.396213	0.604902
0.678967	0.554371
0.712163	0.613508
0.642147	0.615485
0.846614	0.601058
0.588863	0.387208
0.558203	0.443412
0.525472	0.382314
0.489846	0.441912
0.457417	0.378637
0.417716	0.439988
0.452783	0.505470
1.217380	0.480469
1.213795	0.547753
0.977575	0.487924
0.386000	0.375012
1.521978	0.610456
1.591320	0.573935
1.591277	0.492480
0.251668	0.084136
0.376396	0.504155
0.414055	0.574107
0.679282	0.679072
0.602293	0.678274
0.781619	0.347849
1.750000	0.086603
1.910203	0.750600
0.086448	0.750031
0.333131	0.571935
0.488348	0.301398
1.303340	0.187885
1.398472	0.216606
1.451899	0.242813
1.587428	0.659540
0.372757	0.645525
1.662492	0.617360
1.015695	0.545909
0.982824	0.607796
0.295666	0.498821
0.942079	0.432226
1.006679	0.429501
1.515566	0.693228
1.054985	0.605456
1.019335	0.672706
1.094616	0.671503
1.220546	0.413536
0.287521	0.643107
1.658470	0.707207
0.971434	0.376416
1.163170	0.441313
1.170291	0.377495
1.224792	0.156764
0.772778	0.164440
0.725756	0.178187
0.684097	0.200770
1.061393	0.738788
1.145565	0.743889
0.979934	0.741947
0.640423	0.745785
0.720996	0.745432
0.556144	0.753326
0.686695	0.148081
0.636839	0.177674
1.738040	0.662436
1.735768	0.750790
1.734902	0.575363
0.328846	0.715454
1.025737	0.816907
1.055556	0.151887
0.947117	0.145992
0.911041	0.381035
0.568181	0.610572
0.679038	0.822282
1.447529	0.179479
1.509208	0.208581
1.389646	0.157018
1.271729	0.595241
0.091526	0.155547
1.094634	0.540104
1.902222	0.158680
0.151479	0.925131
1.848523	0.927970
1.028442	0.374028
0.402726	0.706704
0.241040	0.716277
1.223266	0.355646
1.442719	0.127225
0.589821	0.499161
1.510818	0.274612
1.573594	0.241537
1.575642	0.314859
1.643247	0.278068
1.645770	0.358095
1.716914	0.316787
1.719041	0.400745
1.643092	0.193942
1.175483	0.324017
1.122405	0.342965
0.640419	0.121375
0.581181	0.138595
0.585217	0.210519
0.531199	0.183790
1.200471	0.607980
1.248232	0.667076
0.197200	0.643462
1.063833	0.421348
0.941910	0.814190
0.895233	0.743095
1.155337	0.081795
0.841962	0.084361
0.765000	0.815517
0.691696	0.236554
0.274035	0.803105
1.271223	0.290188
0.938649	0.325136
1.817905	0.616102
1.790794	0.357769
1.786643	0.270348
1.793747	0.445796
1.283689	0.378712
1.652927	0.803092
1.242424	0.066231
0.762217	0.071146
0.832052	0.273279
0.855359	0.318659
1.733646	0.842564
1.566652	0.830005
1.318458	0.068197
1.272852	0.167344
1.571891	0.398487
0.174073	0.781460
0.983421	0.889336
0.728707	0.903357
0.350837	0.083310
0.301578	0.164985
0.203271	0.164293
0.255320	0.245948
0.345952	0.244079
0.163870	0.245172
0.217792	0.322856
0.396802	0.162213
0.425127	0.244178
0.876063	0.434530
0.806172	0.432678
0.849714	0.377482
0.989803	0.323858
1.646229	0.097044
1.818143	0.794056
0.828750	0.153672
1.168317	0.151621
0.807312	0.746657
1.921711	0.445525
0.084764	0.450330
0.165216	0.500930
0.299253	0.319493
0.265182	0.401580
0.542923	0.072881
1.155046	0.507941
0.450928	0.915289
0.415949	0.839186
0.503990	0.833745
1.907521	0.653501
0.097609	0.645893
1.351497	0.914698
1.397862	0.833038
1.299199	0.815997
1.361521	0.744778
1.257616	0.909128
1.205596	0.825434
1.445588	0.744169
1.116843	0.823260
0.495601	0.576022
1.120979	0.283694
0.540033	0.252614
0.596550	0.276368
1.919710	0.257293
0.853136	0.827951
0.739885	0.125739
0.259565	0.907990
0.692260	0.082474
0.591736	0.829624
1.225388	0.742955
0.170050	0.401473
0.940321	0.676211
0.758068	0.679894
1.068523	0.077950
0.987871	0.083861
1.127733	0.609915
1.523051	0.456999
1.723236	0.487986
1.044342	0.485136
0.453647	0.649037
1.399847	0.684298
1.581485	0.741693
1.456264	0.426679
0.524373	0.501097
1.821263	0.704581
1.817039	0.530510
0.153278	0.079530
1.335406	0.564688
0.525546	0.677358
0.648342	0.239664
0.885725	0.146294
0.912535	0.092101
0.640849	0.911472
1.713124	0.234083
1.793055	0.172967
1.845345	0.081909
0.238407	0.556684
0.098005	0.849757
1.900254	0.852356
1.486297	0.829218
1.571137	0.159913
0.344059	0.436800
0.914385	0.607464
0.652531	0.497004
1.309018	0.319358
0.619497	0.336641
0.778439	0.610438
1.647905	0.437493
0.998109	0.156348
1.111659	0.143876
0.427052	0.314625
0.945262	0.276257
0.760913	0.392286
1.064418	0.906401
1.657239	0.534991
0.848625	0.666402
0.077380	0.255959
1.501767	0.136051
1.117586	0.404041
1.106435	0.466647
1.180774	0.273870
1.003570	0.274402
1.454198	0.303279
1.455953	0.650840
1.329259	0.655973
1.751250	0.927553
1.709100	0.156928
0.461475	0.747101
1.502520	0.396264
0.616677	0.557367
0.158315	0.709370
1.538528	0.916420
1.227361	0.300494
0.801240	0.308848
0.467084	0.153727
0.559794	0.322757
1.262911	0.328880
1.855056	0.400528
0.558398	0.549126
1.351690	0.202886
1.044783	0.325080
1.316023	0.138803
0.230591	0.466990
0.157728	0.574611
1.173668	0.673886
1.087793	0.313490
1.207555	0.115047
0.895926	0.335762
1.853036	0.309738
0.626130	0.069221
1.385632	0.093092
1.507454	0.336196
0.795696	0.116755
1.292720	0.725356
1.077474	0.363492
1.849604	0.230126
0.073205	0.073205
1.926795	0.073205
1.926795	0.926795
0.073205	0.926795
0.915588	0.878465
0.719774	0.245617
0.365115	0.314766
1.250511	0.259320
0.490358	0.227141
0.798203	0.888700
0.819444	0.345745
1.463679	0.072140
0.369500	0.776146
0.325466	0.376670
0.335137	0.848782
1.513606	0.762483
0.801927	0.384199
0.931482	0.936892
1.263684	0.118731
0.145395	0.315549
1.853359	0.474965
0.196035	0.859069
1.159062	0.561369
0.515494	0.127253
0.690730	0.274158
1.806864	0.868378
